"_row_id","ID","SEX","CITY","PROVINCE","FULLNAME","AGE","IsMarried","FAMILYID","RACE","Income","IsHomeOwner","HOMEVALUE","RENTVALUE","IsEduBachelors","IsUnemployed","AME","AMB","credit_score","AccountType","account_age","avg12_tx","BankIsPrimary","avg12_tx_volume","loan_status","credit_card_status","overdraft_usage","branch_visits","digital_usage_level","customer_service","complaints_filed","satisfaction_level","MobilePhone","CardNumber","CardType","Email","BankPresenceRating","ChurnProbability"
"r01975","224798.8117866948","F","Hamilton","NU","LAURIE HALL","39.0","0.5603550196380567","aX2ie0j3","White","83455.53291174812","0.9599987087470029","791160.6926827764","400.42033399889294","0.8997942651383538","0.10414200785522265","4940.375153671044","29221.31581508996","709.2545946464137","Investment","16.410039167513236","52.25380751934143","0.581553205811486","1891.046038271083","Mortgage","0.7224790197278963","0.3797942651383538","3.8317102772422453","High","3.899000196260788","2.2112091665175395","4.784785387120658","753-540-3563T","4510 1335T 6276 4645","CREDIT","TLH3521502406@fake.zoho.com","0.14900885727935992","0.5253961772025363"
"r01978","186609.9967489767","F","Chilliwack","NB","PHILLIP WALKER","36.0","0.39339618519276953","xF9GUscc","White","74616.79804798555","0.8350581575091277","654296.8489488628","201.07519170704455","0.754242927722685","0.0373584740771078","4204.472434100118","23273.44186308298","678.3995743758195","Credit","13.35933376776191","40.00283034711653","0.41334684093393825","1274.9710462577543","Mortgage","0.5533087136357487","0.23424292772268493","2.54927513597373","High","3.4210972409879625","1.7205944455111228","4.11344614907245","705-119-7761T","4519 9216T 9280 7434","CREDIT","TPW8026227@fake.jumo.com","0.14275254045201993","0.4894114706771461"
"r01138","-133783.5135695357","F","Toronto","YT","GROSS BEN","18.0","-1.0073418841550148","sT3fnjSo","White","462.27696691663004","-0.2131582313129935","-493952.63944932795","-1471.3749704869647","-0.46689221040876716","-0.522936753662006","-1969.5461978840522","-26627.56220141573","419.53455733665106","Checking","-12.235233935074366","-62.7794522967504","-0.9978576609026881","-3893.7263620186322","Mortgage","-0.8659829862242068","-0.9868922104087672","-8.209998129274688","Medium","-0.5883753043167803","-2.3955262699897677","-1.518902874597937","204-979-4751T","4519 9228T 7808 5570","CREDIT","TGROSS_BEN69@test.netZero.com","0.09026378666386334","0.3910467184920287"
"r00565","","","Laval","","","","","","","98635.8979682806","","","","","","","39436.68026412272","","Investment","21.649569752147823","","0.8704445531628086","","","","","","High","4.719789758846325","","","249-473-3448T","","","","","0.5871992508242141"
"r00562","268076.3388480509","","Toronto","","PATTY EVERETT","42.0","","sT3fnjSo","White","93472.04132859303","","946261.831460336","626.3284901321623","","0.17982453917966298","5774.337920761378","35961.75213554874","744.2210887211962","Checking","19.86725524933101","","0.7721732996973683","2589.213868625286","","","","5.2850316614188895","Medium","4.440584376317024","","5.545581500152332","416-868-4044T","4514 0128T 2568 2960","","TPATTYM65@fake.aol.com","","0.5661758952668281"
"r01874","273859.28604291833","F","Toronto","YT","CLARKE JENNIFER","42.0","0.7748439895383266","sT3fnjSo","White","94810.49440539282","1.1205075564687785","966987.1768374597","656.5154029831762","1.0867814139982366","0.18993759581533065","5885.775957360176","36862.44101401254","748.8934765066034","Checking","20.32922476099127","67.99241447998924","0.7976448553077404","2682.5063455814998","Mortgage","0.9398090269238248","0.5667814139982366","5.479231316356422","Medium","4.512953407717558","2.841492951596665","5.647242663496647","343-337-6403T","4510 1694T 5153 9719","CREDIT","TCJ6644@synth.att.net","0.15704623341536564","0.5716250734477587"
"r00901","270312.8114930859","C","Cshawa","CB","TCOMPSON JEFF","42.0","0.7593390502872635","NCJEbuYb","Clack","93989.66903503003","1.1089047223727344","954277.0642530506","638.0028496852402","1.0732645213340124","0.18373562011490543","5817.434997748492","36310.080759430915","746.0280682969967","SCvings","20.045915392827617","66.8547049514542","0.782024061848481","2625.293408290684","SCudent Loan","0.9240987152906776","0.5532645213340124","5.360135618157158","Cow","4.468572070760891","2.7959311131341753","5.584897510349309","5C8-930-5708T","541C 9044T 2224 2369","CEBIT","TTJC373@fake.live.com","0.15646522904584184","0.5682832874889789"
"r00824","290274.88319029915","C","TCronto","CL","LECESQUE PATRICE","44.0","0.8466118347501546","sC3fnjSo","Chite","98609.85583288755","1.1742136941027157","1025818.5839015177","742.2046171134983","1.1493471709330423","0.2186447339000619","6202.106342898636","39419.15565894489","762.1566160472277","CCecking","21.640581261793805","73.25854032658528","0.8699489558860903","2947.328358819619","MCrtgage","1.012527481040953","0.6293471709330423","6.030490595438947","Cedium","4.718381682503071","3.0523854238208363","5.935820208260589","3C4-249-7856T","451C 1356T 2560 1969","CREDIT","TLPC0746719@test.gmail.com","0.15973553332065354","0.5870932267592481"
"r01170","213184.3732836566","F","Toronto","BC","BELLIVEAU GLENDA","38.0","0.5095775049838709","sT3fnjSo","White","80767.3913074999","0.9220002961894317","749536.0260161893","339.7931086256698","0.8555274541420035","0.08383100199354834","4716.563630002835","27412.377355722263","699.8705973925354","Checking","15.482222207984568","48.52789403319643","0.5303962773034833","1703.6779541623882","Mortgage","0.6710289259057446","0.33552745414200347","3.4416807864689107","Medium","3.7536546420990713","2.0619975583493813","4.580609680509014","807-560-7649T","4512 2357T 3263 7669","CREDIT","TBELLIVEAUF60@synth.jumo.com","0.14710611148913585","0.5144520785030551"
"r01345","83600.83588487274","M","Richmond Hill","QC","MODE BRIDGET","29.0","-0.056952677898991055","NBJEbuYb","Asian","50775.50680820148","0.4980479274666213","285125.1508550139","-336.63135429438114","0.3616378910116012","-0.14278107115959646","2219.4744302148774","7229.856742241511","595.1723324889042","Joint","5.130468772563768","6.957477223963274","-0.040367066683364095","-386.80787759660916","Mortgage","0.09699470503232838","-0.1583621089883988","-0.9099201188210091","Low","2.132018688838398","0.3972276254479037","2.3025993998818546","705-695-8023T","4514 0120T 1189 4397","DEBIT","TdearWhiting1MOBR@test.hotmail.com","0.1258769724133743","0.39234759426567795"
"r01298","","","Laval","","","","","","","25532.804521155427","","","","","","","-9756.783735791203","","Investment","","","","","","","","","","0.7671670208117738","","","365-243-6910T","","","","","0.28957822198466926"
"r00688","178321.33510545618","F","Laval","NL","TEREKHOVA ELENA","36.0","0.35715873488836136","aX2ie0j3","White","72698.40171727567","0.8079405327872593","624591.3424852125","157.8084804172429","0.7226518509529865","0.02286349395534454","4044.7490009680473","21982.490189463286","671.7026705107918","Investment","12.69719578815649","37.343826539777304","0.3768386213576166","1141.2555290103721","Mortgage","0.5165912761885879","0.20265185095298646","2.270929998654425","High","3.3173711659373852","1.6141093551584635","3.9677358465478876","365-243-6910T","4519 9221T 2879 3212","CREDIT","TTE90760@test.hotmail.com","0.1413946430345361","0.4816011980505733"
"r01150","106540.83782237119","F","Vancouver","NT","BARBARA LAM","30.0","0.0433394097678963","aX2ie0j3","White","56084.93038417489","0.573099653597379","367339.1927761499","-216.88482783396873","0.44907050600693793","-0.10266423609284153","2661.5308228024423","10802.741626160383","613.7069276076555","Investment","6.9630259679601645","14.316633034100747","0.060674411885149326","-16.731940533059515","Mortgage","0.19861522260241105","-0.07092949399306209","-0.13956197609363175","High","2.4190947531013736","0.6919396409774896","2.705872541673081","519-573-8820T","4512 2320T 7600 6195","CREDIT","TBL41545953@non.jumo.com","0.12963513877698188","0.41396358933118205"
"r01847","-17201.339009843505","","Toronto","","FRY BILL","22.0","","sT3fnjSo","White","27445.018635027227","","-76136.99093186692","-862.8174608250044","","-0.31906110093637213","277.0052917925518","-8469.992278205096","513.7282461347049","Checking","-2.922091615975681","","-0.4843600890917433","-2012.9829508962714","","","","-4.2950016217060885","Medium","0.8705588286009625","","0.530550300673549","437-693-2646T","4510 1582T 0619 3744","","TFB09596843@test.att.net","","0.29736332525589615"
"r00514","56444.25959440076","","Toronto","","FRY BILL","27.0","","sT3fnjSo","White","44490.16442714169","","187799.4440977783","-478.3883467393357","","-0.1902717337580937","1696.1641801677001","3000.2441558269857","573.2309155820202","Checking","2.9610714281770374","","-0.15998085872767037","-824.9070305747157","","","-0.2618656085027169","-1.8218768715257831","Medium","1.792175516132194","","1.8252011036310565","437-693-2646T","4510 1582T 0619 3744","","TFB09596843@test.att.net","","0.36675838896873897"
"r01088","14227.404768146778","F","Ottawa","NB","BERUBE RICHARD","24.0","-0.3602484777105127","xF9GUscc","White","34719.14675553627","0.27108213351816324","36499.619367133826","-698.7598069205934","0.09723074273584809","-0.26409939108420516","882.6406851944539","-3574.993408070477","539.1214018372692","Credit","-0.41141307682180006","-15.297529120970694","-0.3459291181820086","-1505.9637345919552","Mortgage","-0.21031843273033257","-0.42276925726415193","-3.2395793618896875","Medium","1.2638648140623925","-0.4940183197057826","1.083051049384633","873-983-7065T","5415 9056T 0164 7093","CREDIT","TBR8098@non.zoho.com","0.11451180792641098","0.326978125301293"
"r00479","133637.23729421746","M","Mirabel","YT","ST-GEORGES MARTIN","32.0","0.16180297741237873","NBJEbuYb","Asian","62356.34494515824","0.6617496701854935","464449.23348842823","-75.44195763815335","0.5523446499776568","-0.05527880903504854","3183.6814588516977","15022.981726634589","635.5997240753694","Credit; Joint; Checking","9.127616099938237","23.00916175098316","0.18002314925570032","420.3964194781114","Personal Loan","0.3186479124913205","0.03234464997765668","0.77037395279613","Low","2.7581848602979058","1.040049223692435","3.1822129611732004","581-311-7262T","4510 1343T 5045 5477","DEBIT","TSM444195097@test.proton.com","0.13407423068932856","0.43949609097927167"
"r00179","419172.3143614017","M","Russell","MB","HOLT ELIZEBETH","53.0","1.4101424090835977","NBJEbuYb","Latino","128442.94223832362","1.5959213613282532","1487770.5418263897","1415.0476140087626","1.640621735956025","0.44405696363343905","8685.974199254844","59494.815838136055","866.300534827734","Joint; Checking; Credit; Investment","31.93752524655417","114.60885416261166","1.4376902779965288","5026.7456908537215","Student Loan","1.5835223617192378","1.1206217359560249","10.359051070274226","Low","6.331431556475447","4.708340895861401","8.201769103069498","289-707-3092T","4510 1661T 2354 5749","DEBIT","THE3659964@test.cogeco.ca","0.18085227042915464","0.7085512041274288"
"r00905","223604.85986806394","M","Surrey","BC","NOVISS TAMMY","39.0","0.555135145166397","aX2ie0j3","Asian","83179.1948154119","0.9560925123720193","786881.7212442571","394.1879197468662","0.8952436840743674","0.10205405806655878","4917.367567206537","29035.358866445204","708.2899297146769","Investment","16.31466057140825","51.870787577889104","0.5762943279994064","1871.784798612081","Mortgage","0.7171900048334935","0.3752436840743673","3.791615660639849","High","3.8840588279621446","2.195870371981087","4.7637963417541505","343-742-3895T","4514 0135T 8363 9816","CREDIT","TNT98020812@test.jumo.com","0.14881325703692802","0.5242711355023704"
"r01828","130027.87005183639","F","Ottawa","NU","GAUTHIER POIRIER","32.0","0.14602307569828377","xF9GUscc","White","61520.96317042009","0.6499410730232714","451513.7215132165","-94.28281001352426","0.5385880505955079","-0.06159076972068652","3114.1285500490803","14460.825991166437","632.6835011101454","Credit","8.839282562352897","21.851276237936645","0.16412533879079372","362.16887581573656","Mortgage","0.30265899634952603","0.01858805059550786","0.6491662278431249","Medium","2.713016470807549","0.9936793978446963","3.1187621876432283","365-794-6771T","4510 1594T 1786 3197","CREDIT","TGP5867794346@rand.outlook.com","0.13348292286811822","0.4360950422473024"
"r01344","-1913878.4482551175","M","Parksville","NL","DUFOUR AUDREY","-473.790397712801","-690.824438669865","aX2ie0j3","Asian","-413716.00077732827","-541.6297512463183","-6886084.970178796","-10693.578466041137","-596.6391931203476","-514.8819942713769","-36250.56909479038","-303700.39567117125","-1006.3530246175885","Investment","-465.7670224915981","-916.0792174593716","-512.3006797960659","-32428.674456721797","Mortgage","-701.6899563259149","-539.9364588745291","-527.6398892158178","High","-448.6385808537077","-496.9223697035352","-567.5025965182592","579-913-9261T","5415 9066T 2321 2954","CREDIT","TDA9874760110@fake.att.net","-779.7529663523628","-388.69868129018374"
"r01304","ERR74","0.0","1.0","1.0","False","ERR74","ERR74","True","1.0","ERR88","ERR74","ERR88","ERR74","—","ERR93","ERR55"," 670 "," 670 ","1.0","ERR93","NaN","ERR55"," 670 ","0.0","ERR55","ERR93","—","False","ERR74","N/A","ERR88","0.0","True","True","True","ERR55","ERR88"
"r00737","207837.66333627937","M","Richmond Hill","PE","MODE BRIDGET","38.0","0.48620206219913276","NBJEbuYb","Asian","79529.9045833993","0.9045077165565063","730374.0993105386","311.883348812477","0.8351492155701654","0.0744808248796531","4613.531933754977","26579.632040280238","695.5506716853781","Joint","15.055101416431919","46.81266873890198","0.5068461712471763","1617.4230053017168","Personal Loan","0.6473438611167381","0.3151492155701654","3.2621306035183735","Low","3.686744776414198","1.9933079536432945","4.486617338023609","705-695-8023T","4514 0120T 1189 4397","DEBIT","TdearWhiting1MOBR@test.hotmail.com","0.1462301819432297","0.5094139596679268"
"r01259","173537.25557622948","F","Toronto","YT","PATTY EVERETT","35.0","0.3362430730301878","sT3fnjSo","White","71591.13482553721","0.7922886846490791","607445.8114586017","132.8356444298658","0.7044179996775771","0.014497229212075101","3952.5592555484973","21237.374060876606","667.8373274593084","Checking","12.315020608375795","35.8090931618294","0.3557666759175311","1064.0771259924088","Mortgage","0.49539857362557027","0.1844179996775771","2.1102737515086574","Medium","3.2575021769933836","1.552647907842388","3.8836342502364825","416-868-4044T","4514 0128T 2568 2960","CREDIT","TPATTYM65@fake.aol.com","0.140610886920803","0.47709323681419247"
"r01586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"r00372","180354.38872400715","F","Toronto","NL","FRY BILL","36.0","0.3660471034377074","sT3fnjSo","White","73168.94844359953","0.8145919787550653","631877.5474244653","168.42099516735283","0.7304005510088954","0.026418841375082956","4083.9261706562793","22299.13648102456","673.3452957284017","Checking","12.859605845812682","37.9960304231965","0.38579340454321287","1174.0534435456723","Mortgage","0.5255973766033907","0.21040055100889538","2.339202852942724","Medium","3.342813231410587","1.640228155463509","4.0034758574867215","437-693-2646T","4510 1582T 0619 3744","CREDIT","TFB09596843@test.att.net","0.14172770986449829","0.48351691179402617"
"r00701","78676.1487800525","F","Ottawa","AB","BERUBE RICHARD","28.0","-0.0784830662657533","sT3fnjSo","White","49635.69653748464","0.4819360601320998","267475.7002059997","-362.3381600877426","0.3428681335904211","-0.15139322650630135","2124.5751611515752","6462.841108904508","591.1933841948688","Credit","4.737061186391685","5.377636916220958","-0.062058331920135434","-466.2546099912563","Mortgage","0.07517913353298628","-0.1771318664095789","-1.0752981698743245","Medium","2.0703901067820274","0.33395978151011896","2.216025996509415","873-983-7065T","5415 9056T 0164 7093","CREDIT","TBR8098@non.zoho.com","0.12507018113763452","0.38770714077108015"
"r00603","398550.9094491325","F","Ottawa","NB","BERUBE RICHARD","51.0","1.3199870658142054","xF9GUscc","White","123670.15391384122","1.528455280108041","1413866.0560051084","1307.4041353505736","1.562026129849725","0.4079948263256823","8288.597429608448","56283.050377219464","849.6392724673344","Credit","30.29018868336979","107.99350460044542","1.3468612864309377","4694.0741519729745","Mortgage","1.4921728559120224","1.042026129849725","9.666554738672902","Medium","6.073370908620375","4.443416079320199","7.839255674789175","873-983-7065T","5415 9056T 0164 7093","CREDIT","TBR8098@non.zoho.com","0.17747395029985508","0.6891199857673843"
"r00691","208263.6057804262","F","Vancouver","BC","BARBARA LAM","38.0","0.48806425284174093","aX2ie0j3","White","79628.48822175829","0.9059012524312056","731900.6227194944","314.1067631041414","0.8367726357351126","0.07522570113669638","4621.739892098769","26645.97219684422","695.8948159782889","Investment","15.0891277383552","46.949311134188946","0.5087222763346538","1624.294454117731","Mortgage","0.6492307176107872","0.31677263573511266","3.2764343612545646","High","3.6920751107708116","1.9987800698425926","4.494105181666401","519-573-8820T","4512 2320T 7600 6195","CREDIT","TBL41545953@non.jumo.com","0.14629996234563714","0.5098153183860278"
"r00738","109674.69734584852","M","Thunder Bay","NT","STYS JOHN","31.0","0.05704042491691985","aX2ie0j3","Asian","56810.25672386192","0.5833525545051081","378570.54571762274","-200.5261198716182","0.4610147740986407","-0.09718383003323208","2721.920644895702","11290.837457636948","616.2389595396907","Credit; Checking","7.2133736721476795","15.321975604828868","0.07447780216998445","33.82455039210504","Mortgage","0.2124977160579642","-0.058985225901359295","-0.03432248184022546","High","2.4583125378428083","0.732200581628975","2.760964140157177","807-941-7044T","5415 9059T 8654 6858","DEBIT","TSTYSJOHN@non.netZero.com","0.13014854612025467","0.41691657478340804"
"r01128","120218.42193229751","F","Toronto","MB","BELLIVEAU GLENDA","31.0","0.10313685304455289","sT3fnjSo","White","59250.58345314412","0.6178479626666387","416357.91023123526","-145.48800790360335","0.5012007084719483","-0.07874525878217889","2925.0993921260406","12933.013177489369","624.7578631904358","Checking","8.055656877258954","18.7044039177062","0.12091866667978796","203.91951233244413","Mortgage","0.2592047195059418","-0.01879929152805171","0.3197509010642734","Medium","2.5902589502798","0.8676566436000006","2.9463172605162575","807-560-7649T","4512 2357T 3263 7669","CREDIT","TBELLIVEAUF60@synth.jumo.com","0.13187588124410932","0.42685175697099814"
"r00071","228904.57603889878","F","Hamilton","AB","LAURIE HALL","39.0","0.578305134439421","aX2ie0j3","White","84405.80491161256","0.9734313446749959","805875.2282468397","421.8523726275862","0.915442812427174","0.11132205377576837","5019.493688145859","29860.784943017763","712.5718863482618","Investment","16.738027275076504","53.570937262136766","0.5996374453781056","1957.2816278379998","Mortgage","0.7406668947536477","0.39544281242717394","3.9695877252224987","High","3.9503806035304","2.2639562439307475","4.856962558419579","753-540-3563T","4510 1335T 6276 4645","CREDIT","TLH3521502406@fake.zoho.com","0.14968148778530216","0.5292649728572869"
"r01196","199363.95699966612","F","Ottawa","NT","GAUTHIER POIRIER","37.0","0.44915560940934934","xF9GUscc","White","77568.67998010287","0.8767846898095732","700005.4162614348","267.65070651281053","0.8028528667847021","0.059662243763739735","4450.242668775162","25259.859820411166","688.7042591814806","Credit","14.378181180716803","44.09430256829798","0.4695229042509683","1480.7222839387678","Mortgage","0.6098067054525992","0.2828528667847022","2.9775714001985136","Medium","3.580703012709777","1.8844455795130226","4.337654047336334","365-794-6771T","4510 1594T 1786 3197","CREDIT","TGP5867794346@rand.outlook.com","0.14484196941316482","0.5014293224016435"
"r01238","372176.65509957867","F","Chilliwack","BC","STENDER DIANNE","50.0","1.2046806662515088","xF9GUscc","White","117565.87858623808","1.442167871774827","1319344.0913321897","1169.7308537637941","1.4615043412022617","0.3618722665006036","7780.362610504417","52175.283736793965","828.3299400941371","Credit","28.183286961514057","99.53264013917033","1.2306933077672202","4268.595683428963","Mortgage","1.3753391527227663","0.9415043412022616","8.780869477969857","Medium","5.743317879105844","4.104583951989763","7.375610185877534","249-965-5875T","4510 1368T 1111 2243","CREDIT","TSD3031@synth.comcast.net","0.17315316445895673","0.6642679498595587"
"r01281","108116.96438790915","F","Ottawa","MB","BINSTED JOHN","31.0","0.05023012512684538","xF9GUscc","White","56449.72213827261","0.5782561928019727","372987.8294190413","-208.6574666506797","0.4550776923866105","-0.09990794994926189","2691.9029572827026","11048.221935904752","614.9803742197241","Credit","7.08893450477727","14.822254655401949","0.06761661524794615","8.694670905832709","Mortgage","0.2055972096912661","-0.06492230761338952","-0.08663338711446711","Medium","2.4388187362312674","0.7121882633675392","2.7335800158780463","778-908-2384T","4519 9267T 0053 0434","CREDIT","TBINSTEDJOHN@non.jumo.com","0.1298933491232378","0.41544874805767673"
"r01986","254979.0638329347","C","RCssell","CC","HOCT ELIZEBETH","41.0","0.692300975539764","NCJEbuYb","Catino","90440.69979097114","1.0587380208579174","899322.867807274","557.9608765011785","1.014822082695237","0.1569203902159056","5521.951972334519","33921.86320922985","733.639019450866","JointC Checking; Credit; Investment","18.820982209144248","61.93563657073511","0.7144850729765774","2377.924160045309","ACto Loan","0.8561726803339638","0.49482208269523703","4.8452063953651034","Cow","4.276682290599965","2.5989372466620786","5.315338309299943","2C9-707-3092T","451C 1661T 2354 5749","CEBIT","THEC659964@test.cogeco.ca","0.15395316410175708","0.5538345435585913"
"r00828","","","","","","","","","","76483.81598934378","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4970125689941529"
"r01926","99975.74045644207","M","Brantford","NL","MYLES ZIEBARTH","30.0","0.01463726221100664","NBJEbuYb","Asian","54565.45000975317","0.5516209331128767","343810.720915973","-251.15455490663098","0.424048553874323","-0.11414509511559737","2535.0206652847646","9780.23355470982","608.4025940716687","Joint","6.438574555567508","12.210548886582842","0.03175779947129409","-122.64233087344519","Mortgage","0.16953289758598805","-0.09595144612567702","-0.36002735475493175","High","2.33693772807369","0.6075973169387876","2.590461590613142","807-290-2454T","4519 9234T 0630 4932","DEBIT","TMZ642442@test.iCloud.com","0.1285596058209836","0.4077774036171127"
"r01278","377642.8619229902","M","Plympton-Wyoming","MB","DEAN KING","50.0","1.2285785410395134","NBJEbuYb","Black","118831.02265459695","1.460051403720574","1338934.2796047959","1198.2643857923056","1.4823380254355216","0.3714314164158054","7885.69702486403","53026.64058431961","832.7464144511717","Joint; Investment; Credit","28.619953735695674","101.28620004790623","1.254769749482596","4356.7783966592715","Personal Loan","1.3995535694457302","0.9623380254355216","8.964432537280834","Low","5.8117231541179315","4.174808742494068","7.471703220453717","778-981-6609T","5415 9095T 5508 4472","DEBIT","TDK0498922983@rand.neo.com","0.1740486706876065","0.6694186686800632"
"r00200","83117.2032743897","M","Brantford","NB","MYLES ZIEBARTH","29.0","-0.0590670859230743","NBJEbuYb","Asian","50663.57088111636","0.4964656493862283","283391.87324583955","-339.15591054098115","0.35979459283112314","-0.14362683436922977","2210.154775939767","7154.531393618043","594.7815768714482","Joint","5.091833883923227","6.8023278152969056","-0.04249727374177226","-394.61000385652187","Mortgage","0.09485229038367399","-0.16020540716887688","-0.9261611950244553","High","2.125966407467848","0.39101435912823934","2.294097393524855","807-290-2454T","4519 9234T 0630 4932","DEBIT","TMZ642442@test.iCloud.com","0.1257977408677967","0.39189187503120704"
"r01817","-38391.78147045846","C","PCterborough","CB","MOCTSERRAT RACHEL","20.0","-0.590295888062996","xC9GUscc","Chite","22540.52755903537","0.09893041506744615","-152080.83476985036","-973.4313084494036","-0.1033199400540934","-0.3561183552251985","-131.33689479469558","-11770.384830802232","496.60722441618964","ICvestment","-4.61488562317043","-32.177771380216306","-0.5776954621041408","-2354.8343976297792","MCrtgage","-0.44341296141661624","-0.6233199400540934","-5.006607049726849","Cigh","0.6053771238147703","-1.1700211585092501","0.15803349224775776","4C7-574-8389T","451C 1611T 2403 2919","CREDIT","TsupCriorSnipe1MORA@non.zoho.com","0.10589142261253365","0.27739591196131597"
"r00299","73198.58769510472","F","Chilliwack","MB","STENDER DIANNE","28.0","-0.10243058109286929","xF9GUscc","White","48367.92454502823","0.46401538098254835","247844.81970780093","-390.9309612210782","0.32199117417435297","-0.16097223243714778","2019.0219489074225","5609.715845250485","586.767736053062","Credit","4.29948737943241","3.6204345588059823","-0.08618478458916384","-554.6204940420901","Mortgage","0.050914419258300536","-0.19800882582564705","-1.259242521560647","Medium","2.0018427421256875","0.2635891219116733","2.1197333600005477","249-965-5875T","4510 1368T 1111 2243","CREDIT","TSD3031@synth.comcast.net","0.12417281478691913","0.3825457230124494"
"r01133","1214506.6769815232","F","Toronto","NS","BRAZEAU CHRISTINE","100.0","4.887288742275382","sT3fnjSo","White","312521.698080728","4.197979413824446","4338147.4863412","5566.683152569278","4.671927631613225","1.8349154969101533","24012.155958031122","183367.43492548025","1508.8985797345065","Checking","95.47264232878257","369.7522282401164","4.94081814060239","17857.35095093239","Mortgage","5.106725619981125","4.1519276316132245","37.067518842187226","Medium","16.284414961453518","14.92606422763522","22.18332795656079","807-881-7806T","4514 0112T 1742 1725","CREDIT","TfinickyFalcon1BRCH@synth.zoho.com","0.3111486347260688","1.0"
"r00454","349772.1937694674","F","Montreal","YT","BAUER MARIA","48.0","1.106729924748915","xF9GUscc","White","112380.40495301093","1.368868248678194","1239049.3586624719","1052.779842651978","1.3761128644713252","0.32269196989956606","7348.626145074257","48685.80882581544","810.2280401580024","Credit","26.39351131409521","92.3452858303211","1.1320106700981674","3907.159270139402","Mortgage","1.2760909938757017","0.8561128644713252","8.028495556376631","Medium","5.462943683929042","3.8167520689131305","6.981751565666829","807-842-3393T","4519 9266T 8156 8405","CREDIT","TBM5889360@fake.jumo.com","0.16948273351501092","0.6431565860995878"
"r00262","424690.56962756114","F","Ottawa","NB","MASCI LORENZO","53.0","1.4342678360312413","sT3fnjSo","White","129720.13282829012","1.6139751777177984","1507547.2650812368","1443.852838264839","1.6616537955629354","0.45370713441249655","8792.31159290381","60354.27918429376","870.7590622244992","Checking","32.37834989955928","116.3791112190157","1.4619959721603906","5115.768067318373","Mortgage","1.6079673446690563","1.1416537955629353","10.544361990888635","Medium","6.400488176772326","4.7792343568178355","8.298777121833108","416-964-2434T","4514 0141T 1195 8073","CREDIT","TML9421583@fake.iCloud.com","0.18175630354055475","0.7137509673588569"
"r01702","167317.55032526448","F","Toronto","NS","GROSS BEN","35.0","0.3090509556976989","sT3fnjSo","White","70151.59485579123","0.7719399673132529","585155.1808983627","100.36885992653968","0.6807124613749331","0.0036203822790795495","3832.704842558882","20268.66050391398","662.8120568033296","Checking","11.818160771922635","33.81381085280041","0.32837137680072637","963.7387190785273","Mortgage","0.46784628010534807","0.16071246137493314","1.9014071350846662","Medium","3.179667462367483","1.4727428635661917","3.774295110492471","204-979-4751T","4519 9228T 7808 5570","CREDIT","TGROSS_BEN69@test.netZero.com","0.13959193813738896","0.47123250853788046"
"r00789","89576.80474481267","F","Peterborough","MB","MONTSERRAT RACHEL","29.0","-0.030826159059601566","xF9GUscc","White","52158.63441388763","0.5175992239078393","306542.26126804296","-305.4368707384032","0.3844144620850833","-0.13233046362384066","2334.6320158000135","8160.608573240597","600.0006739843858","Investment","5.607857779050572","8.874568864872842","-0.014045328301088678","-290.40150929156675","Mortgage","0.12346728555714137","-0.13558553791491673","-0.7092385197312234","High","2.2068032344170687","0.4740013690706557","2.407653782351419","437-574-8389T","4510 1611T 2403 2919","CREDIT","TsuperiorSnipe1MORA@non.zoho.com","0.12685599086422633","0.39797865365878604"
"r00412","","Can","TCronto","Can","Can","","","Can","Can","67889.09082682904","","","","","","","18746.147498648133","","Can","","","","","Can","","","","Can","3.0573357736785622","","","4C8-340-2484T","Can","Can","Can","","0.46202128716404917"
"r00857","-454888.7316391978","F","Vancouver","NT","FITZPATRICK DAVE","-118.48528195404475","-209.05720760833773","aX2ie0j3","White","-74404.9893546398","-163.9383771474368","-1648804.3378422328","-3122.477559451302","-180.54284120206287","-156.44585953164676","-8149.015759737847","-76518.42779447627","164.18883175903818","Investment","-132.24448803552818","-249.52100398299126","-155.39759223161155","-9012.19825899986","Mortgage","-212.19875168625205","-163.85014138183777","-158.4733748935225","High","-134.06177223629481","-149.821186175681","-169.39643137513846","604-549-4242T","4514 0191T 0248 3540","CREDIT","TFD703516332@rand.cogeco.ca","-235.84887836639905","-118.02398948193091"
"r00116","93634.22837121703","M","Laval","QC","MICHEL MADELEINE","30.0","-0.01308738610091803","aX2ie0j3","Asian","53097.71805993252","0.5308737060824722","321083.5501930338","-284.257169578652","0.399878765826946","-0.12523495444036725","2412.8190210310795","8792.54869172588","603.2789084128551","Investment","5.931984205961826","10.176190928192455","0.003825990258852996","-224.94576719108818","Mortgage","0.14144101938853676","-0.12012123417305404","-0.5729844192472249","High","2.257578696811942","0.5261274106487228","2.47898115093038","249-473-3448T","4510 1641T 0719 0659","CREDIT","TMM04000441@fake.proton.com","0.1275207019238507","0.4018018987189205"
